Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,CustID,ProductID,Ship Date
27330,9/17/2016 0:25,Low,10,0.023,Delivery Truck,139,CL1270058,9/22/2016 8:46
27330,9/16/2016 11:33,Low,13,0.014,Delivery Truck,139,DJ1342082,10/7/2016 4:05
28225,1/23/2016 17:20,Critical,10,0.006,Delivery Truck,130,SP2086045,1/31/2016 15:32
28389,11/4/2016 10:28,High,14,0.025,Delivery Truck,139,CH207060,11/9/2016 13:51
28389,11/3/2016 8:29,High,13,0.016,Delivery Truck,139,EB13975139,11/15/2016 3:26
28389,11/4/2016 22:19,High,10,0.003,Delivery Truck,139,CM1216093,11/13/2016 19:00
31426,8/6/2016 7:02,Low,9,0.023,Delivery Truck,143,AS10225140,8/25/2016 22:35
32582,6/25/2016 17:31,Not Specified,12,0.006,Express Air,137,RP1927045,7/24/2016 7:02
32611,8/27/2016 9:40,Medium,10,0.008,Delivery Truck,147,QJ1925564,9/24/2016 11:36
32611,8/28/2016 22:48,Medium,5,0.021,Delivery Truck,147,RR1952527,9/6/2016 7:33
32611,8/27/2016 11:28,Medium,9,0.009,Express Air,147,AC1042027,9/5/2016 16:19
32611,8/28/2016 22:30,Medium,4,0.008,Delivery Truck,147,RO97803,9/10/2016 2:23
33732,8/29/2016 8:31,Not Specified,11,0.012,Delivery Truck,145,DK13090120,9/3/2016 9:57
34435,8/5/2016 4:31,Low,4,0.001,Delivery Truck,144,BN1147027,8/29/2016 18:02
36834,12/24/2016 14:52,Low,9,0.005,Delivery Truck,129,SC2044082,1/13/2017 14:45
37729,1/15/2016 21:25,Not Specified,16,0.002,Delivery Truck,120,PB191057,2/11/2016 5:09
40965,11/20/2016 19:22,Medium,4,0.006,Delivery Truck,139,EM1414058,12/7/2016 12:00
41412,9/18/2016 5:06,Not Specified,16,0.02,Delivery Truck,123,AP1091559,9/22/2016 16:42
42339,2/13/2016 16:41,Critical,14,0.007,Delivery Truck,148,DA1345055,2/29/2016 11:32
42342,9/5/2016 5:16,Not Specified,12,0.023,Delivery Truck,150,JE1574531,10/3/2016 15:49
43079,7/21/2016 13:18,Medium,4,0.022,Delivery Truck,120,MZ751560,8/7/2016 1:48
43140,3/18/2016 12:26,Critical,5,0.008,Delivery Truck,126,LS1720080,4/7/2016 1:16
45731,8/10/2016 12:56,Critical,9,0.017,Express Air,96,BS1159066,8/16/2016 1:58
45731,8/11/2016 0:09,Critical,14,0.015,Delivery Truck,96,SW2035059,8/30/2016 19:53
47108,10/15/2016 7:19,Not Specified,13,0.015,Delivery Truck,144,AY10555139,10/20/2016 0:29
47108,10/16/2016 14:23,Not Specified,3,0.015,Delivery Truck,144,CR2625108,11/12/2016 14:27
47108,10/16/2016 11:27,Not Specified,12,0,Express Air,144,MH180257,10/28/2016 20:29
47108,10/16/2016 16:32,Not Specified,7,0.025,Express Air,144,SJ2021527,11/11/2016 11:35
47520,10/8/2016 6:09,Not Specified,13,0.002,Delivery Truck,127,BW1120045,11/1/2016 6:18
47520,10/8/2016 13:51,Not Specified,13,0.014,Delivery Truck,127,EM1382566,11/6/2016 16:25
47520,10/8/2016 12:01,Not Specified,13,0.007,Delivery Truck,127,VS2182027,10/22/2016 5:18
47713,7/4/2016 1:20,High,13,0.003,Delivery Truck,126,JB1592548,7/10/2016 1:52
49088,9/24/2016 6:29,Critical,9,0.006,Delivery Truck,132,VT2170018,9/25/2016 18:08
49088,9/24/2016 22:37,Critical,10,0.015,Express Air,132,LH1715545,10/24/2016 3:20
49088,9/24/2016 4:24,Critical,13,0.002,Delivery Truck,132,AA10480130,10/19/2016 20:04
50338,3/24/2016 18:13,Not Specified,10,0.015,Delivery Truck,127,IM5055106,4/3/2016 17:16
53894,7/8/2016 3:16,Critical,9,0,Delivery Truck,148,JK5730108,7/27/2016 12:41
53894,7/8/2016 9:52,Critical,9,0.016,Delivery Truck,148,JK1532527,7/9/2016 3:40
53894,7/7/2016 19:06,Critical,13,0.014,Express Air,148,EM14200130,8/4/2016 15:45
53953,3/27/2016 3:02,Not Specified,14,0.012,Delivery Truck,145,DK337533,4/11/2016 0:44
55367,1/10/2016 23:18,Critical,10,0.007,Delivery Truck,132,RB1933082,1/15/2016 8:32
55367,1/10/2016 7:52,Critical,12,0.007,Delivery Truck,132,LW172157,2/9/2016 19:14
56901,9/11/2016 16:42,Critical,16,0.015,Delivery Truck,153,SC2069539,10/1/2016 10:23
1313,9/13/2016 22:08,Critical,6,0.022,Delivery Truck,156,BM111407,10/7/2016 11:14
5511,11/29/2016 19:18,Critical,10,0.01,Express Air,158,HG1496597,12/18/2016 0:21
5511,11/28/2016 19:05,Critical,4,0.017,Delivery Truck,158,VF21715102,12/16/2016 20:03
8257,3/23/2016 4:45,Low,9,0.009,Delivery Truck,166,BH1171048,4/5/2016 19:20
8257,3/23/2016 13:24,Low,9,0.021,Delivery Truck,166,TH2110045,4/3/2016 17:50
8257,3/23/2016 6:08,Low,10,0.003,Delivery Truck,166,MC1727545,4/6/2016 9:28
9057,11/4/2016 17:42,Critical,16,0.007,Delivery Truck,161,TS1143085,11/15/2016 13:42
9285,1/2/2016 3:55,Critical,12,0.014,Delivery Truck,166,LC1705092,1/6/2016 10:14
9923,10/6/2016 1:22,High,16,0.005,Delivery Truck,167,SM10005116,11/4/2016 15:49
9923,10/6/2016 10:33,High,10,0.003,Delivery Truck,167,RD1993092,10/7/2016 17:19
12228,6/25/2016 1:31,Not Specified,10,0.002,Delivery Truck,171,PA9060117,7/25/2016 17:28
12228,6/26/2016 8:28,Not Specified,13,0.002,Delivery Truck,171,BO1142582,6/30/2016 19:46
12389,8/5/2016 1:01,Medium,14,0.019,Delivery Truck,161,AF1087048,9/2/2016 17:01
12389,8/5/2016 21:38,Medium,7,0.001,Delivery Truck,161,AS22523,8/27/2016 0:36
13636,1/23/2016 23:03,Low,5,0.014,Delivery Truck,156,JC610575,2/11/2016 3:11
16133,9/26/2016 22:59,Critical,8,0.001,Delivery Truck,154,BD1150059,10/8/2016 15:10
16612,2/13/2016 18:18,High,10,0.007,Delivery Truck,156,CP1208527,2/22/2016 1:20
16612,2/14/2016 3:26,High,12,0.016,Delivery Truck,156,RD1958514,2/28/2016 11:14
18754,9/26/2016 13:31,Not Specified,14,0.014,Delivery Truck,176,GH1466527,10/2/2016 8:58
18754,9/25/2016 23:07,Not Specified,9,0.002,Delivery Truck,176,JE1561058,10/20/2016 16:03
21766,6/1/2016 0:04,High,11,0.005,Delivery Truck,162,EB1384045,6/28/2016 5:19
21766,6/1/2016 10:50,High,12,0.013,Delivery Truck,162,LP170807,7/1/2016 16:40
22885,11/24/2016 23:21,Medium,9,0.005,Delivery Truck,179,CR1273028,11/26/2016 23:08
22947,12/19/2016 14:29,Low,12,0.007,Delivery Truck,155,DJ3510137,1/11/2017 5:25
23844,7/7/2016 23:57,Not Specified,16,0.015,Delivery Truck,161,AH10195140,8/2/2016 22:01
23844,7/7/2016 2:27,Not Specified,6,0.014,Delivery Truck,161,RH9495111,7/13/2016 0:54
23844,7/6/2016 1:06,Not Specified,7,0.01,Delivery Truck,161,CS1184527,7/17/2016 23:41
25347,6/12/2016 14:45,Low,9,0.02,Delivery Truck,157,RF197357,6/19/2016 5:40
28480,3/16/2016 14:32,Medium,4,0.016,Delivery Truck,173,SJ2050045,4/13/2016 12:07
29956,8/15/2016 4:04,Critical,6,0.017,Delivery Truck,162,JK1562539,9/14/2016 11:10
30341,2/1/2016 2:27,Low,14,0.001,Delivery Truck,154,TS2150559,2/2/2016 16:04
30341,2/1/2016 11:15,Low,9,0.001,Delivery Truck,154,CS121307,2/8/2016 2:18
30341,2/1/2016 23:08,Low,13,0.02,Delivery Truck,154,RA199157,2/25/2016 3:18
30467,8/15/2016 18:56,Critical,13,0.022,Delivery Truck,165,JR1570058,8/22/2016 2:39
30785,7/3/2016 4:03,High,16,0.01,Delivery Truck,179,BG1103564,7/7/2016 0:23
30785,7/4/2016 23:50,High,4,0.022,Delivery Truck,179,KD1649545,7/24/2016 22:47
31171,4/8/2016 15:33,Not Specified,7,0.024,Delivery Truck,180,DL1333058,4/28/2016 17:20
31553,1/10/2016 9:07,Critical,14,0.021,Delivery Truck,164,MR1754558,1/31/2016 15:31
32706,7/4/2016 11:40,Critical,11,0.023,Delivery Truck,154,BN1147078,7/26/2016 17:08
38882,12/14/2016 23:15,Critical,14,0.018,Delivery Truck,183,DB1306027,1/10/2017 19:55
39845,9/6/2016 15:57,Critical,10,0.018,Delivery Truck,168,MH180257,9/22/2016 17:12
41988,2/5/2016 21:02,Low,4,0.017,Delivery Truck,154,AD1018059,3/1/2016 19:15
41988,2/4/2016 23:53,Low,17,0.02,Delivery Truck,154,HL150407,2/26/2016 10:05
41988,2/4/2016 3:35,Low,9,0.022,Delivery Truck,154,CS123557,2/7/2016 2:51
45731,8/10/2016 22:58,Critical,16,0.008,Delivery Truck,154,CM1216093,8/25/2016 17:07
48167,9/7/2016 16:50,Critical,8,0.02,Delivery Truck,177,DB1306027,9/18/2016 15:09
48167,9/6/2016 11:03,Critical,9,0,Delivery Truck,177,DB1306048,9/9/2016 9:05
48167,9/6/2016 10:08,Critical,9,0.006,Delivery Truck,177,KC1654093,9/14/2016 10:13
48230,2/25/2016 10:25,Not Specified,10,0.018,Express Air,177,PL1892588,3/13/2016 20:38
48230,2/25/2016 5:05,Not Specified,9,0.004,Delivery Truck,177,KA1652548,3/19/2016 0:08
48772,5/13/2016 12:33,Medium,11,0.004,Delivery Truck,185,SP2092048,5/25/2016 23:38
48772,5/12/2016 1:03,Medium,16,0.011,Delivery Truck,185,JH158207,5/28/2016 7:23
48772,5/12/2016 12:33,Medium,9,0.019,Delivery Truck,185,AS10240140,5/27/2016 20:39
48772,5/13/2016 9:21,Medium,6,0.021,Delivery Truck,185,CC1247518,6/12/2016 12:01
48772,5/12/2016 9:58,Medium,10,0.018,Delivery Truck,185,VF21715120,6/2/2016 13:44
48931,6/17/2016 14:49,Low,15,0.013,Delivery Truck,174,LC7050110,6/30/2016 23:55
48931,6/18/2016 14:06,Low,5,0.021,Delivery Truck,174,SV1078529,7/16/2016 19:43
48931,6/18/2016 10:02,Low,15,0.016,Delivery Truck,174,JR567038,7/11/2016 18:55
49283,12/11/2016 0:42,High,9,0.008,Delivery Truck,168,MS1798048,12/14/2016 9:29
49441,9/27/2016 5:19,Medium,10,0.005,Express Air,182,CM12235139,10/21/2016 7:30
51975,12/18/2016 0:16,Low,15,0.023,Delivery Truck,161,HR148307,1/16/2017 10:34
52487,6/1/2016 19:13,Critical,3,0.013,Delivery Truck,184,ED1388527,6/10/2016 13:12
53891,1/22/2016 8:04,High,10,0.004,Delivery Truck,184,SV2081558,1/30/2016 0:35
55429,6/30/2016 3:34,High,17,0.002,Delivery Truck,160,SC20695102,7/8/2016 22:35
58310,2/23/2016 17:11,Critical,16,0.008,Delivery Truck,182,LB1679558,2/27/2016 4:27
902,7/26/2016 21:10,Not Specified,4,0.006,Delivery Truck,187,CG125207,8/8/2016 10:32
3110,12/16/2016 14:35,High,14,0.021,Delivery Truck,191,LS1694559,1/4/2017 12:53
7364,5/8/2016 10:21,High,10,0.015,Delivery Truck,196,SG1047047,5/28/2016 11:57
8551,7/30/2016 8:14,Critical,17,0.017,Delivery Truck,187,PK1891082,8/15/2016 9:57
8551,7/29/2016 6:21,Critical,4,0.002,Delivery Truck,187,JH158207,8/23/2016 15:11
9668,9/7/2016 18:42,Low,4,0.025,Delivery Truck,193,SS2041091,9/14/2016 0:17
16032,12/5/2016 8:18,Low,8,0.022,Delivery Truck,199,KA1652539,1/2/2017 6:24
24358,5/16/2016 12:57,Critical,12,0.005,Delivery Truck,193,LH1715545,5/28/2016 20:29
25638,8/7/2016 0:43,High,7,0.022,Delivery Truck,202,AH10030140,8/26/2016 6:45
25638,8/6/2016 23:10,High,10,0.006,Delivery Truck,202,CP2085117,8/23/2016 11:50
26016,10/7/2016 15:56,High,12,0.022,Delivery Truck,197,JH1543082,10/12/2016 3:38
26016,10/7/2016 10:41,High,15,0.004,Express Air,197,MC1763536,10/14/2016 5:47
27840,7/4/2016 23:54,High,10,0.01,Delivery Truck,198,CC12370139,7/18/2016 3:57
28130,7/31/2016 8:30,Low,4,0.004,Express Air,195,EB1411048,8/30/2016 20:25
28130,7/30/2016 2:42,Low,9,0.008,Express Air,195,PO1885045,8/12/2016 21:12
28290,1/11/2016 12:01,Low,14,0.015,Express Air,198,BS1180059,1/31/2016 10:15
28290,1/11/2016 18:44,Low,10,0.015,Express Air,198,DR1294058,2/5/2016 18:50
33250,6/26/2016 12:29,Not Specified,13,0.011,Delivery Truck,195,DM1295545,6/29/2016 21:03
34567,4/26/2016 11:52,Low,10,0.015,Delivery Truck,201,SC20380102,4/29/2016 17:36
37862,1/13/2016 16:14,Not Specified,15,0.017,Delivery Truck,195,NF1847527,1/21/2016 3:04
38240,12/19/2016 1:40,High,8,0.003,Delivery Truck,197,PB191057,1/6/2017 23:48
39015,12/7/2016 2:11,Medium,10,0.025,Delivery Truck,204,BN1147078,1/2/2017 7:51
39015,12/7/2016 5:59,Medium,12,0.01,Delivery Truck,204,SP2092064,12/9/2016 19:26
45218,5/11/2016 23:23,Low,13,0.005,Delivery Truck,190,RS197658,5/23/2016 18:16
48034,7/14/2016 22:07,Not Specified,4,0.007,Delivery Truck,190,DK1298518,7/15/2016 23:04
48034,7/15/2016 18:27,Not Specified,12,0,Delivery Truck,190,XP218657,7/23/2016 20:13
50336,11/5/2016 22:27,Not Specified,11,0.022,Delivery Truck,203,HA1492016,11/19/2016 19:32
50373,7/3/2016 0:10,Critical,13,0.024,Delivery Truck,93,DR1294058,7/10/2016 11:05
53152,3/5/2016 21:13,Medium,8,0.016,Delivery Truck,150,JF15295139,3/13/2016 12:33
53152,3/6/2016 5:25,Medium,13,0.017,Delivery Truck,150,JW5220111,3/24/2016 14:21
53152,3/5/2016 6:19,Medium,10,0.005,Delivery Truck,150,CM1216027,3/12/2016 14:29
55461,9/29/2016 19:58,Medium,10,0.02,Delivery Truck,187,BW11110120,10/22/2016 18:52
57153,5/26/2016 11:08,Critical,6,0.014,Delivery Truck,187,AW1084048,6/16/2016 3:21
57153,5/26/2016 8:25,Critical,12,0.008,Delivery Truck,187,RP192707,5/31/2016 18:56
59459,2/4/2016 4:25,Medium,10,0.017,Delivery Truck,193,BP11185139,2/24/2016 17:08
1218,6/20/2016 18:05,Not Specified,10,0.016,Delivery Truck,211,KN1645082,7/8/2016 15:54
2373,3/11/2016 2:28,Not Specified,14,0.022,Delivery Truck,211,PB191057,3/19/2016 12:51
3777,4/8/2016 13:44,Medium,8,0.018,Express Air,213,BS116657,4/19/2016 5:55
9088,6/22/2016 12:00,Critical,6,0.014,Delivery Truck,215,SE2011048,6/24/2016 16:04
9088,6/22/2016 4:48,Critical,10,0.023,Delivery Truck,215,ML1741031,6/28/2016 0:47
20480,1/29/2016 20:15,Medium,10,0.005,Delivery Truck,212,MD1786059,2/7/2016 17:07
21091,12/13/2016 2:45,High,10,0.009,Express Air,216,JM558069,12/22/2016 6:23
26918,4/7/2016 22:31,Low,15,0.013,Delivery Truck,215,TA21385102,4/26/2016 20:23
27456,4/11/2016 5:01,Not Specified,13,0.004,Delivery Truck,217,JO1528058,4/25/2016 11:01
28420,9/25/2016 21:59,Low,13,0.007,Express Air,216,AB25523,10/10/2016 15:19
30016,1/4/2016 5:33,Critical,15,0.018,Delivery Truck,216,MM1792045,1/5/2016 20:49
30016,1/4/2016 15:15,Critical,5,0.008,Delivery Truck,216,NF1838511,1/26/2016 3:21
36706,4/11/2016 1:03,Not Specified,15,0.005,Delivery Truck,23,CA12265139,5/6/2016 10:07
36706,4/11/2016 4:39,Not Specified,8,0.005,Delivery Truck,23,PO1918011,5/11/2016 11:14
40707,6/11/2016 9:08,High,10,0.017,Delivery Truck,218,AP1072092,6/13/2016 13:34
41543,2/6/2016 10:15,Low,13,0.012,Delivery Truck,216,TS2150559,3/2/2016 10:25
41543,2/6/2016 12:00,Low,7,0.017,Delivery Truck,216,CS11950124,2/14/2016 6:51
41606,6/24/2016 13:23,High,12,0.01,Delivery Truck,23,SE2011064,7/21/2016 0:34
41606,6/23/2016 17:55,High,4,0.019,Delivery Truck,23,JK1532582,7/2/2016 11:07
56582,6/12/2016 4:54,Low,9,0.012,Delivery Truck,218,AH1003082,6/26/2016 3:30
56677,4/12/2016 16:40,High,10,0.004,Delivery Truck,59,DJ3510137,5/1/2016 13:08
837,6/15/2016 15:11,Not Specified,6,0.002,Delivery Truck,221,TM2149059,6/17/2016 18:25
1059,2/26/2016 15:07,Critical,3,0.015,Delivery Truck,221,VG2180527,3/27/2016 7:36
1059,2/27/2016 14:31,Critical,6,0.017,Delivery Truck,221,JH1618059,3/28/2016 23:39
13313,7/17/2016 23:11,Not Specified,8,0.019,Delivery Truck,33,CD1279045,8/14/2016 0:04
13313,7/16/2016 4:07,Not Specified,12,0.015,Delivery Truck,33,RF197357,7/28/2016 4:33
13313,7/16/2016 6:45,Not Specified,3,0,Delivery Truck,33,TS212057,8/12/2016 17:41
15718,1/28/2016 20:55,Critical,12,0.018,Delivery Truck,221,AF1087058,2/12/2016 11:53
23524,4/29/2016 1:07,High,7,0.015,Express Air,222,Dp1324066,5/27/2016 22:53
23524,4/28/2016 19:56,High,13,0.024,Delivery Truck,222,LS1724582,5/12/2016 6:59
29860,9/13/2016 1:22,Critical,6,0.006,Delivery Truck,33,TP21130144,9/24/2016 2:57
4321,7/17/2016 2:47,Medium,5,0,Express Air,225,LH1702027,7/22/2016 1:14
5572,7/16/2016 6:00,High,10,0.025,Delivery Truck,230,TB21520120,7/18/2016 0:26
5920,11/20/2016 2:00,High,5,0.006,Delivery Truck,231,SM1032025,11/30/2016 21:13
8709,3/8/2016 9:16,High,10,0.015,Delivery Truck,232,OT18730120,3/15/2016 5:01
8709,3/8/2016 11:57,High,12,0.012,Delivery Truck,232,CS1246093,3/25/2016 16:24
12224,12/13/2016 11:38,High,8,0.02,Delivery Truck,228,DV1304559,12/24/2016 11:44
12224,12/12/2016 21:34,High,14,0.014,Delivery Truck,228,HK1489045,12/16/2016 21:53
13408,2/15/2016 19:52,Low,7,0.024,Delivery Truck,228,JP1546059,3/12/2016 0:00
16480,12/7/2016 16:31,Not Specified,10,0.018,Express Air,231,AP1091559,1/2/2017 4:37
18561,1/10/2016 12:06,Not Specified,4,0.021,Delivery Truck,228,TB11625134,1/22/2016 8:01
24869,6/10/2016 1:02,Not Specified,16,0.01,Delivery Truck,231,EP1391559,6/27/2016 20:47
28451,1/6/2016 9:28,Critical,5,0.012,Delivery Truck,225,PM1894059,1/26/2016 4:07
28451,1/5/2016 11:00,Critical,12,0.019,Delivery Truck,225,BD116357,2/2/2016 23:50
28451,1/6/2016 11:55,Critical,5,0.007,Delivery Truck,225,AD1018059,1/9/2016 14:55
29380,4/28/2016 7:51,Not Specified,13,0.018,Delivery Truck,230,GR1456045,5/25/2016 16:20
32295,1/8/2016 11:39,High,5,0.001,Delivery Truck,225,AG1049527,1/31/2016 18:49
36807,3/16/2016 20:13,Medium,6,0.02,Delivery Truck,233,AB25523,4/15/2016 8:07
46627,6/11/2016 15:00,Critical,5,0.022,Delivery Truck,235,AH10120140,7/4/2016 21:58
46627,6/11/2016 16:57,Critical,11,0.011,Delivery Truck,235,BE114557,7/9/2016 10:06
47168,6/21/2016 11:20,Not Specified,10,0.023,Delivery Truck,234,LS1694559,7/11/2016 18:53
47168,6/22/2016 22:17,Not Specified,6,0.025,Delivery Truck,234,DA1345055,6/25/2016 4:32
50051,10/4/2016 19:36,Medium,17,0.013,Delivery Truck,236,BM1178527,10/6/2016 9:58
50051,10/4/2016 17:06,Medium,11,0.013,Delivery Truck,236,JG15160139,10/31/2016 9:01
55840,8/18/2016 14:48,Medium,12,0.02,Delivery Truck,236,NH1861092,9/14/2016 1:13
3136,8/10/2016 2:18,Not Specified,5,0.014,Delivery Truck,237,SK1999082,9/2/2016 15:14
6246,10/21/2016 21:26,Not Specified,10,0.001,Delivery Truck,83,AF1088545,11/7/2016 13:55
9478,3/29/2016 17:44,High,4,0.012,Delivery Truck,83,CC1268558,4/7/2016 15:23
9478,3/29/2016 1:36,High,6,0.019,Delivery Truck,83,MM1726078,4/16/2016 6:53
13830,12/21/2016 15:02,High,13,0.008,Delivery Truck,238,DM130157,1/12/2017 8:30
34017,3/23/2016 1:54,High,5,0.012,Express Air,237,TA21385102,4/16/2016 10:19
34017,3/23/2016 17:35,High,14,0.013,Delivery Truck,237,AI108557,3/27/2016 6:46
46884,1/17/2016 0:30,Medium,10,0.011,Delivery Truck,237,LW172157,1/20/2016 17:39
53382,12/28/2016 15:55,Not Specified,15,0.022,Delivery Truck,153,MH1744027,1/16/2017 6:54
53382,12/27/2016 16:35,Not Specified,11,0.015,Delivery Truck,153,JM1525027,12/30/2016 19:01
355,6/13/2016 11:47,Low,11,0.018,Delivery Truck,241,ST2053093,6/16/2016 17:50
646,11/21/2016 19:15,High,2,0.018,Delivery Truck,244,NM1852082,12/1/2016 15:41
994,4/19/2016 18:17,Low,13,0.021,Delivery Truck,246,VF21715120,5/7/2016 13:35
1891,12/14/2016 0:54,Low,7,0.006,Delivery Truck,250,NC834073,1/2/2017 13:18
3585,11/23/2016 17:08,High,13,0.01,Delivery Truck,256,CP2085117,11/25/2016 18:28
3585,11/22/2016 5:59,High,15,0.019,Delivery Truck,256,CR126257,12/6/2016 7:04
4354,9/30/2016 10:24,Not Specified,13,0.013,Delivery Truck,240,GM1444091,10/20/2016 8:17
4550,12/29/2016 22:22,High,11,0.022,Delivery Truck,255,DV1304582,1/7/2017 12:51
5283,6/4/2016 7:44,Medium,10,0.012,Delivery Truck,255,MW182207,6/19/2016 16:56
5760,5/25/2016 0:40,Not Specified,12,0.002,Delivery Truck,261,NG1835531,6/19/2016 10:41
6592,12/2/2016 23:18,Low,3,0.001,Delivery Truck,243,HW1493545,12/23/2016 19:12
6592,12/2/2016 23:07,Low,8,0.001,Express Air,243,CK1220564,12/16/2016 11:49
8103,11/2/2016 15:39,Low,12,0.011,Delivery Truck,265,BT113957,11/23/2016 14:12
8258,3/2/2016 16:52,High,6,0.021,Delivery Truck,253,SJ202158,3/26/2016 8:22
8710,1/4/2016 11:37,Critical,10,0.001,Delivery Truck,239,CD1228058,1/9/2016 12:49
8710,1/5/2016 7:42,Critical,4,0.003,Express Air,239,JB1604526,1/25/2016 3:11
8835,10/13/2016 22:12,Critical,14,0.022,Delivery Truck,253,AR1082545,10/22/2016 8:34
9665,4/23/2016 6:38,Low,10,0.022,Delivery Truck,267,PO191957,5/21/2016 22:56
9665,4/23/2016 10:36,Low,10,0.02,Delivery Truck,267,GH1466527,4/26/2016 11:40
9665,4/24/2016 16:49,Low,11,0.004,Delivery Truck,267,SV10815126,5/4/2016 5:12
9893,8/17/2016 18:35,Medium,3,0.019,Delivery Truck,245,TS2150559,9/14/2016 15:25
10183,11/24/2016 2:26,Critical,6,0.015,Delivery Truck,264,JL1583527,12/18/2016 17:57
10371,9/17/2016 0:03,High,17,0.019,Express Air,268,JH1582045,10/12/2016 19:18
10624,12/20/2016 22:02,Critical,14,0.02,Delivery Truck,270,BP1118545,12/23/2016 19:41
12258,11/30/2016 10:15,Low,12,0.014,Delivery Truck,246,RR1952527,12/3/2016 23:56
12258,12/1/2016 13:15,Low,8,0.005,Delivery Truck,246,MH1744027,12/20/2016 15:15
12258,12/1/2016 15:40,Low,11,0,Delivery Truck,246,AG6758,12/25/2016 5:24
12258,12/1/2016 22:35,Low,11,0.019,Express Air,246,PF1912027,12/4/2016 6:19
12768,4/9/2016 13:54,Critical,17,0.011,Express Air,246,AH10195140,5/6/2016 11:59
13030,7/22/2016 19:49,Medium,9,0.025,Express Air,261,ZC2191048,8/9/2016 7:57
13091,11/15/2016 14:51,Medium,10,0.015,Delivery Truck,276,SC20695102,11/22/2016 9:13
13091,11/15/2016 14:49,Medium,8,0.025,Delivery Truck,276,ML1739559,11/21/2016 14:38
13479,12/4/2016 16:27,High,6,0.009,Delivery Truck,263,AS10090140,12/30/2016 11:47
13479,12/4/2016 10:50,High,8,0.009,Delivery Truck,263,ED13885144,12/18/2016 19:16
13735,5/21/2016 9:45,Medium,12,0.004,Delivery Truck,254,JL58359,5/28/2016 21:25
14115,8/14/2016 18:47,Not Specified,16,0.014,Delivery Truck,277,BP11230120,9/9/2016 19:06
14115,8/14/2016 21:39,Not Specified,16,0.014,Delivery Truck,277,MP1747048,9/10/2016 4:15
14211,2/12/2016 9:54,Not Specified,4,0.023,Delivery Truck,279,CC1210082,2/23/2016 15:27
14211,2/12/2016 14:58,Not Specified,10,0.024,Delivery Truck,279,EH14005139,2/21/2016 18:03
14596,1/10/2016 9:50,Critical,14,0.02,Delivery Truck,270,AF1088582,2/6/2016 19:47
14596,1/10/2016 21:28,Critical,9,0.019,Delivery Truck,270,MS1736539,1/13/2016 11:22
14823,2/12/2016 3:29,Low,12,0.024,Delivery Truck,281,JB1600059,2/23/2016 5:10
14823,2/13/2016 1:47,Low,10,0.01,Delivery Truck,281,NB1865548,3/1/2016 23:36
16196,10/21/2016 15:11,High,12,0.01,Delivery Truck,285,AF1087027,11/16/2016 8:29
16196,10/20/2016 7:29,High,15,0.001,Delivery Truck,285,JC161057,11/13/2016 0:03
16771,9/29/2016 22:10,High,12,0.018,Delivery Truck,273,SW2024559,10/3/2016 8:18
17024,10/14/2016 20:06,Medium,13,0.003,Delivery Truck,239,AH10195140,11/6/2016 14:31
17668,11/25/2016 3:53,Medium,13,0.009,Delivery Truck,240,SW202458,12/14/2016 13:56
17668,11/25/2016 0:48,Medium,6,0.016,Delivery Truck,240,DW134807,11/28/2016 22:52
17668,11/26/2016 7:16,Medium,17,0.017,Express Air,240,LC6930134,11/27/2016 19:11
18178,11/2/2016 7:53,Low,16,0.012,Delivery Truck,282,GP1474058,11/13/2016 10:44
18178,11/3/2016 17:21,Low,16,0.01,Delivery Truck,282,BS116657,11/4/2016 22:13
18405,1/8/2016 18:17,Medium,16,0.025,Express Air,274,TB2125031,2/4/2016 1:03
18405,1/7/2016 23:44,Medium,7,0.005,Delivery Truck,274,JL1523536,1/10/2016 6:16
18533,11/7/2016 7:09,Not Specified,16,0.022,Delivery Truck,284,KM1672078,11/13/2016 15:09
18533,11/6/2016 16:28,Not Specified,9,0.003,Express Air,284,CS1184558,11/27/2016 12:57
18723,8/12/2016 11:46,Medium,17,0.02,Delivery Truck,286,CL1270092,9/11/2016 0:00
18753,8/1/2016 22:07,Medium,6,0.003,Delivery Truck,240,PM913560,8/11/2016 14:59
18753,7/31/2016 1:12,Medium,5,0.02,Delivery Truck,240,TS2150559,8/9/2016 20:29
19204,9/19/2016 21:33,Medium,13,0.01,Delivery Truck,287,MC1763582,10/13/2016 18:00
